"","user","artist","track","rating","gender","age","profession","region","importanceOfMusic","ownArtistMusic","likeArtist"
"5928",2198,4,12,8,"0",61,"Self-employed","Midlands","1","3",91
"5934",2199,4,12,68,"1",53,"Employed 30+ hours a week","North","1","1",71
"5935",2199,4,11,71,"1",53,"Employed 30+ hours a week","North","1","1",71
"5940",2201,1,4,9,"0",48,"Employed 30+ hours a week","South","1","0",11
"5941",2201,3,9,92,"0",48,"Employed 30+ hours a week","South","1","1",48
"5942",2201,3,10,92,"0",48,"Employed 30+ hours a week","South","1","1",48
"5943",2201,4,12,99,"0",48,"Employed 30+ hours a week","South","1","2",71
"5944",2201,4,11,99,"0",48,"Employed 30+ hours a week","South","1","2",71
"5945",2202,1,6,11,"1",18,"Self-employed","North","1","0",75
"5946",2202,3,9,32,"1",18,"Self-employed","North","1","2",70
"5947",2202,4,11,27,"1",18,"Self-employed","North","1","2",71
"5948",2203,1,4,49,"0",48,"Employed 30+ hours a week","Midlands","1","0",9
"5949",2203,1,6,45,"0",48,"Employed 30+ hours a week","Midlands","1","0",9
"5951",2203,4,12,39,"0",48,"Employed 30+ hours a week","Midlands","1","1",48
"5953",2204,3,9,82,"0",44,"Employed 30+ hours a week","South","1","1",53
"5954",2204,4,11,74,"0",44,"Employed 30+ hours a week","South","1","1",52
"5957",2205,3,10,72,"1",61,"Self-employed","South","2","1",56
"5958",2205,4,12,68,"1",61,"Self-employed","South","2","2",52
"5959",2206,1,5,93,"1",60,"Employed 30+ hours a week","Midlands","1","1",70
"5960",2206,1,4,52,"1",60,"Employed 30+ hours a week","Midlands","1","1",70
"5972",2208,4,12,48,"0",14,"Full-time student","North","1","0",29
"5976",2209,3,10,51,"1",14,"Self-employed","South","2","1",53
"5977",2209,5,13,9,"1",14,"Self-employed","South","2","1",30
"5978",2210,1,5,4,"0",19,"Full-time student","North","2","0",12
"5979",2210,1,6,11,"0",19,"Full-time student","North","2","0",12
"5990",2213,3,9,70,"1",15,"Full-time student","North","2","1",57
"5991",2213,3,10,72,"1",15,"Full-time student","North","2","1",57
"5992",2213,5,13,41,"1",15,"Full-time student","North","2","1",36
"5993",2214,1,4,66,"0",42,"Employed 8-29 hours per week","Midlands","2","0",26
"5994",2214,1,6,46,"0",42,"Employed 8-29 hours per week","Midlands","2","0",26
"5995",2214,1,5,50,"0",42,"Employed 8-29 hours per week","Midlands","2","0",26
"5998",2215,1,5,29,"0",30,"Employed 30+ hours a week","North","1","0",19
"5999",2215,1,6,14,"0",30,"Employed 30+ hours a week","North","1","0",19
"6000",2215,1,4,12,"0",30,"Employed 30+ hours a week","North","1","0",19
"6001",2215,3,10,50,"0",30,"Employed 30+ hours a week","North","1","0",20
"6015",2219,1,6,56,"0",59,"Retired from full-time employment (30+ hours per week)","North","1","0",28
"6016",2219,1,4,50,"0",59,"Retired from full-time employment (30+ hours per week)","North","1","0",28
"6017",2219,1,5,48,"0",59,"Retired from full-time employment (30+ hours per week)","North","1","0",28
"6024",2221,1,5,41,"0",58,"Retired from full-time employment (30+ hours per week)","North","1","0",32
"6025",2221,1,4,40,"0",58,"Retired from full-time employment (30+ hours per week)","North","1","0",32
"6028",2222,1,6,30,"0",60,"Retired from full-time employment (30+ hours per week)","North","1","0",13
"6029",2222,1,4,28,"0",60,"Retired from full-time employment (30+ hours per week)","North","1","0",13
"6041",2225,1,6,49,"1",64,"Retired from full-time employment (30+ hours per week)","South","2","0",22
"6042",2225,1,5,70,"1",64,"Retired from full-time employment (30+ hours per week)","South","2","0",22
"6043",2225,3,10,68,"1",64,"Retired from full-time employment (30+ hours per week)","South","2","0",52
"6049",2227,3,9,62,"0",20,"Employed 30+ hours a week","North","2","0",57
"6054",2229,3,9,9,"1",55,"Employed 30+ hours a week","Midlands","2","1",51
"6059",2230,3,10,100,"0",55,"Employed part-time less than 8 hours per week","North","1","1",81
"6080",2235,3,9,18,"1",46,"Employed 30+ hours a week","North","1","0",29
"6081",2235,3,10,19,"1",46,"Employed 30+ hours a week","North","1","0",29
"6107",2241,3,10,85,"0",40,"Employed 30+ hours a week","Midlands","2","2",67
"6108",2241,3,9,68,"0",40,"Employed 30+ hours a week","Midlands","2","2",67
"6109",2242,1,5,50,"0",14,"Full-time student","North","0","0",11
"6137",2249,3,9,49,"1",50,"Employed 30+ hours a week","North","1","0",50
"6158",2254,3,9,32,"0",60,"Employed 30+ hours a week","North","1","0",66
"6159",2254,3,10,27,"0",60,"Employed 30+ hours a week","North","1","0",66
"6172",2258,1,4,29,"0",62,"Retired from full-time employment (30+ hours per week)","South","1","0",31
"6173",2258,1,5,29,"0",62,"Retired from full-time employment (30+ hours per week)","South","1","0",31
"6174",2258,1,6,10,"0",62,"Retired from full-time employment (30+ hours per week)","South","1","0",31
"6194",2264,4,12,51,"0",44,"Employed 30+ hours a week","North","1","0",70
"6207",2267,4,12,47,"0",41,"Employed 30+ hours a week","Midlands","1","0",30
"6212",2268,4,11,72,"1",64,"Retired from self-employment","South","1","1",60
"6213",2268,4,12,77,"1",64,"Retired from self-employment","South","1","1",60
"6267",2281,4,11,68,"1",51,"Employed 30+ hours a week","North","1","1",69
"6276",2284,4,12,90,"0",53,"Employed 30+ hours a week","Midlands","1","2",71
"6295",2290,2,7,49,"0",63,"Employed 30+ hours a week","Midlands","1","0",30
"6296",2290,2,8,33,"0",63,"Employed 30+ hours a week","Midlands","1","0",30
"6304",2292,4,12,30,"0",23,"Employed 8-29 hours per week","North","1","0",29
"6314",2295,3,10,72,"1",15,"Full-time student","North","1","3",88
"6315",2295,3,9,88,"1",15,"Full-time student","North","1","3",88
"6320",2296,3,9,70,"0",13,"Full-time student","North","2","1",48
"6321",2296,3,10,91,"0",13,"Full-time student","North","2","1",48
"6324",2297,3,10,90,"1",61,"Retired from full-time employment (30+ hours per week)","North","1","1",71
"6325",2297,3,9,89,"1",61,"Retired from full-time employment (30+ hours per week)","North","1","1",71
"6326",2297,4,11,92,"1",61,"Retired from full-time employment (30+ hours per week)","North","1","2",89
"6327",2297,4,12,90,"1",61,"Retired from full-time employment (30+ hours per week)","North","1","2",89
"6330",2298,4,11,43,"0",43,"Employed 8-29 hours per week","North","1","1",54
"6335",2300,4,11,74,"1",59,"Retired from full-time employment (30+ hours per week)","Midlands","1","1",69
"6344",2302,4,12,27,"1",61,"Self-employed","Midlands","0","0",29
"6345",2302,4,11,28,"1",61,"Self-employed","Midlands","0","0",29
"6358",2305,4,11,74,"1",60,"Self-employed","Midlands","2","2",74
"6363",2306,4,12,57,"1",13,"Full-time student","South","1","1",50
"6365",2308,1,6,30,"0",54,"Full-time housewife / househusband","North","1","0",29
"6366",2308,4,11,52,"0",54,"Full-time housewife / househusband","North","1","0",42
"6372",2309,4,12,67,"0",14,"Full-time student","North","1","0",50
"6374",2310,4,11,70,"0",21,"Employed 30+ hours a week","South","1","1",50
"6375",2310,4,12,70,"0",21,"Employed 30+ hours a week","South","1","1",50
"6377",2311,1,4,9,"0",54,"Employed 8-29 hours per week","North","1","0",12
"6378",2311,1,6,12,"0",54,"Employed 8-29 hours per week","North","1","0",12
"6379",2311,1,5,14,"0",54,"Employed 8-29 hours per week","North","1","0",12
"6380",2311,4,11,49,"0",54,"Employed 8-29 hours per week","North","1","0",11
"6384",2312,4,12,39,"1",23,"Part-time student","Midlands","1","1",31
"6385",2312,4,11,40,"1",23,"Part-time student","Midlands","1","1",31
"6388",2313,4,11,80,"0",63,"Retired from full-time employment (30+ hours per week)","North","2","2",51
"6389",2313,4,12,49,"0",63,"Retired from full-time employment (30+ hours per week)","North","2","2",51
"6396",2315,4,11,80,"0",29,"Employed 30+ hours a week","North","1","1",69
"6397",2315,4,12,81,"0",29,"Employed 30+ hours a week","North","1","1",69
"6401",2316,4,11,27,"1",15,"Full-time student","North","1","0",30
"6402",2316,4,12,45,"1",15,"Full-time student","North","1","0",30
"6406",2317,4,11,30,"1",28,"Employed 30+ hours a week","Midlands","1","0",29
"6407",2317,4,12,31,"1",28,"Employed 30+ hours a week","Midlands","1","0",29
"6408",2318,1,4,51,"0",13,"Full-time student","North","2","1",33
"6409",2318,1,5,28,"0",13,"Full-time student","North","2","1",33
"6410",2318,1,6,49,"0",13,"Full-time student","North","2","1",33
"6411",2318,5,13,3,"0",13,"Full-time student","North","2","1",6
"6413",2319,4,11,53,"0",50,"Employed 30+ hours a week","Midlands","2","0",45
"6422",2321,4,11,82,"0",22,"Temporarily unemployed","North","2","2",80
"6425",2322,4,12,92,"1",55,"Self-employed","North","1","2",90
"6435",2325,4,12,31,"0",20,"Full-time student","Midlands","1","1",48
"6439",2327,1,5,29,"0",13,"Full-time student","South","2","0",49
"6440",2327,1,4,29,"0",13,"Full-time student","South","2","0",49
"6441",2327,4,11,9,"0",13,"Full-time student","South","2","0",20
"6442",2327,4,12,10,"0",13,"Full-time student","South","2","0",20
"6443",2327,5,13,9,"0",13,"Full-time student","South","2","0",49
"6447",2328,4,11,88,"0",38,"Employed 30+ hours a week","Midlands","1","0",72
"6451",2329,4,12,73,"1",15,"Employed 30+ hours a week","South","1","2",71
"6456",2330,4,12,29,"1",20,"Full-time student","Midlands","1","0",31
"6457",2331,1,5,10,"1",62,"Retired from full-time employment (30+ hours per week)","Midlands","1","0",30
"6458",2331,4,12,50,"1",62,"Retired from full-time employment (30+ hours per week)","Midlands","1","1",92
"6459",2331,4,11,70,"1",62,"Retired from full-time employment (30+ hours per week)","Midlands","1","1",92
"6463",2332,4,11,80,"0",42,"Employed 30+ hours a week","North","1","0",75
"6464",2333,4,12,8,"1",14,"Employed part-time less than 8 hours per week","Midlands","1","0",11
"6465",2333,4,11,14,"1",14,"Employed part-time less than 8 hours per week","Midlands","1","0",11
"6473",2335,4,11,74,"0",45,"Employed 30+ hours a week","Midlands","1","1",51
"6477",2336,4,12,32,"0",32,"Other","North","1","3",84
"6481",2337,4,11,71,"1",60,"Employed 30+ hours a week","Midlands","1","1",52
"6492",2339,4,11,51,"0",36,"Employed 30+ hours a week","North","1","0",49
"6493",2339,4,12,49,"0",36,"Employed 30+ hours a week","North","1","0",49
"6497",2340,4,11,71,"0",42,"Employed 8-29 hours per week","South","2","1",50
"6559",2356,3,10,49,"0",43,"Employed 8-29 hours per week","North","1","0",30
"6560",2356,3,9,49,"0",43,"Employed 8-29 hours per week","North","1","0",30
"6566",2357,4,11,49,"0",62,"Retired from self-employment","Midlands","1","1",51
"6570",2358,4,11,49,"0",13,"Full-time student","Midlands","1","0",39
"6571",2359,1,5,51,"0",55,"Employed 8-29 hours per week","North","1","0",31
"6572",2359,1,4,53,"0",55,"Employed 8-29 hours per week","North","1","0",31
"6579",2361,3,9,58,"0",45,"Other","North","2","1",49
"6580",2361,3,10,52,"0",45,"Other","North","2","1",49
"6581",2361,4,12,41,"0",45,"Other","North","2","0",30
"6586",2362,4,12,99,"1",59,"Retired from full-time employment (30+ hours per week)","Midlands","1","2",50
"6592",2364,3,9,74,"1",37,"Employed 30+ hours a week","Midlands","1","3",67
"6593",2364,4,12,65,"1",37,"Employed 30+ hours a week","Midlands","1","2",57
"6598",2366,3,10,75,"0",21,"Temporarily unemployed","North","2","1",57
"6602",2369,1,5,9,"0",54,"Employed 30+ hours a week","Midlands","1","0",9
"6603",2369,1,6,51,"0",54,"Employed 30+ hours a week","Midlands","1","0",9
"6605",2369,4,12,29,"0",54,"Employed 30+ hours a week","Midlands","1","1",52
"6608",2370,4,12,29,"1",54,"Retired from full-time employment (30+ hours per week)","Midlands","1","0",29
"6609",2370,4,11,42,"1",54,"Retired from full-time employment (30+ hours per week)","Midlands","1","0",29
"6610",2371,1,5,51,"1",42,"Employed 30+ hours a week","Midlands","2","1",90
"6619",2373,4,11,91,"0",59,"Temporarily unemployed","North","1","2",70
"6623",2374,3,10,72,"0",56,"Employed 8-29 hours per week","North","1","0",71
"6624",2374,4,12,52,"0",56,"Employed 8-29 hours per week","North","1","1",36
"6625",2374,4,11,52,"0",56,"Employed 8-29 hours per week","North","1","1",36
"6628",2375,3,9,9,"1",50,"Employed 30+ hours a week","North","2","0",12
"6630",2376,3,9,71,"0",23,"Employed 30+ hours a week","North","1","0",31
"6631",2376,3,10,94,"0",23,"Employed 30+ hours a week","North","1","0",31
"6634",2377,3,10,30,"0",14,"Full-time housewife / househusband","South","2","0",31
"6635",2377,3,9,28,"0",14,"Full-time housewife / househusband","South","2","0",31
"6644",2379,3,9,9,"1",47,"Self-employed","North","2","0",32
"6645",2379,4,11,26,"1",47,"Self-employed","North","2","1",45
"6646",2379,4,12,7,"1",47,"Self-employed","North","2","1",45
"6655",2381,3,9,67,"0",30,"Employed 8-29 hours per week","North","1","1",67
"6661",2383,1,6,39,"0",14,"Full-time student","Midlands","1","0",34
"6662",2383,1,5,35,"0",14,"Full-time student","Midlands","1","0",34
"6667",2384,4,12,54,"0",30,"Employed 8-29 hours per week","Midlands","1","0",30
"6668",2385,1,5,77,"1",46,"Employed 30+ hours a week","North","1","0",5
"6669",2385,1,6,75,"1",46,"Employed 30+ hours a week","North","1","0",5
"6670",2385,1,4,67,"1",46,"Employed 30+ hours a week","North","1","0",5
"6672",2385,4,11,12,"1",46,"Employed 30+ hours a week","North","1","1",51
"6673",2385,4,12,16,"1",46,"Employed 30+ hours a week","North","1","1",51
"6675",2386,2,7,13,"1",63,"Retired from full-time employment (30+ hours per week)","North","1","0",28
"6676",2386,2,8,12,"1",63,"Retired from full-time employment (30+ hours per week)","North","1","0",28
"6677",2386,4,11,69,"1",63,"Retired from full-time employment (30+ hours per week)","North","1","3",100
"6681",2387,4,11,49,"1",47,"Employed 30+ hours a week","Midlands","1","0",30
"6682",2387,4,12,46,"1",47,"Employed 30+ hours a week","Midlands","1","0",30
"6683",2388,1,4,91,"0",15,"Full-time student","Midlands","1","3",95
"6684",2388,2,7,89,"0",15,"Full-time student","Midlands","1","2",94
"6685",2388,4,12,73,"0",15,"Full-time student","Midlands","1","2",67
"6693",2391,3,9,69,"0",15,"Full-time student","South","2","1",54
"6694",2391,3,10,69,"0",15,"Full-time student","South","2","1",54
"6695",2391,5,13,31,"0",15,"Full-time student","South","2","0",31
"6709",2395,1,6,34,"1",38,"Other","North","1","0",30
"6710",2395,1,5,46,"1",38,"Other","North","1","0",30
"6741",2403,1,5,46,"0",24,"Employed 30+ hours a week","North","2","0",1
"6745",2404,1,5,25,"1",22,"Employed 8-29 hours per week","North","1","0",7
"6747",2404,3,9,14,"1",22,"Employed 8-29 hours per week","North","1","0",24
"6748",2404,3,10,16,"1",22,"Employed 8-29 hours per week","North","1","0",24
"6779",2412,4,11,50,"1",22,"Employed 30+ hours a week","Midlands","2","0",50
"6780",2412,4,12,52,"1",22,"Employed 30+ hours a week","Midlands","2","0",50
"6781",2413,1,5,19,"0",28,"Employed 8-29 hours per week","North","2","0",12
"6782",2413,1,6,10,"0",28,"Employed 8-29 hours per week","North","2","0",12
"6783",2413,1,4,11,"0",28,"Employed 8-29 hours per week","North","2","0",12
"6786",2413,4,11,29,"0",28,"Employed 8-29 hours per week","North","2","1",30
"6787",2413,4,12,18,"0",28,"Employed 8-29 hours per week","North","2","1",30
"6788",2414,1,4,41,"1",51,"Full-time housewife / househusband","Midlands","2","0",8
"6789",2414,1,6,28,"1",51,"Full-time housewife / househusband","Midlands","2","0",8
"6790",2414,1,5,48,"1",51,"Full-time housewife / househusband","Midlands","2","0",8
"6792",2414,4,12,100,"1",51,"Full-time housewife / househusband","Midlands","2","3",90
"6804",2418,4,11,52,"1",43,"Employed 30+ hours a week","South","1","0",41
"6805",2419,4,12,88,"1",52,"Employed 30+ hours a week","South","2","1",74
"6809",2420,4,11,90,"0",52,"Other","South","2","2",72
"6813",2422,1,4,80,"0",55,"Full-time housewife / househusband","Midlands","1","0",35
"6814",2422,1,6,91,"0",55,"Full-time housewife / househusband","Midlands","1","0",35
"6826",2425,4,12,78,"0",15,"Full-time student","Midlands","2","2",48
"6827",2425,4,11,79,"0",15,"Full-time student","Midlands","2","2",48
"6828",2425,5,13,37,"0",15,"Full-time student","Midlands","2","0",29
"6834",2427,1,5,69,"1",62,"Retired from full-time employment (30+ hours per week)","North","0","0",30
"6835",2427,1,4,71,"1",62,"Retired from full-time employment (30+ hours per week)","North","0","0",30
"6842",2428,4,12,64,"0",13,"Full-time student","South","1","0",54
"6843",2428,4,11,71,"0",13,"Full-time student","South","1","0",54
"6844",2429,1,4,52,"1",30,"Employed 8-29 hours per week","North","2","0",50
"6845",2429,1,6,9,"1",30,"Employed 8-29 hours per week","North","2","0",50
"6846",2429,1,5,71,"1",30,"Employed 8-29 hours per week","North","2","0",50
"6852",2430,4,11,75,"0",60,"Full-time housewife / househusband","North","1","1",51
"6853",2430,4,12,67,"0",60,"Full-time housewife / househusband","North","1","1",51
"6866",2435,1,5,26,"0",59,"Full-time housewife / househusband","North","1","0",40
"6867",2435,4,11,30,"0",59,"Full-time housewife / househusband","North","1","0",39
"6868",2435,4,12,35,"0",59,"Full-time housewife / househusband","North","1","0",39
"6873",2437,4,11,66,"1",24,"Full-time student","North","1","1",51
"6875",2438,1,6,50,"0",15,"Employed 30+ hours a week","South","2","1",31
